t,tf0,ts0
259728.22,700.69855,683.124
259755.75,701.7242,683.4149
259783.3,702.7741,683.71545
259810.83,703.8472,684.0258
259838.36,704.9449,684.3464
259865.89,706.0671,684.6773
259893.42,707.21436,685.01917
259920.95,708.38696,685.3723
259948.5,709.58594,685.73694
259976.03,710.8102,686.1133
260003.56,712.06085,686.5017
260031.1,713.33826,686.9028
260058.62,714.64246,687.31665
260086.16,715.9739,687.7441
260113.7,717.33386,688.18524
260141.23,718.7204,688.6403
260168.77,720.1351,689.1099
260196.3,721.57794,689.5945
260223.83,723.0492,690.0942
260251.38,724.55,690.6101
260278.9,726.0784,691.1417
260306.44,727.6358,691.6903
260333.97,729.222,692.25586
260361.5,730.8372,692.8386
260389.03,732.48157,693.4397
260416.58,734.156,694.0595
260444.11,735.8583,694.6979
260471.64,737.5898,695.3554
260499.17,739.35004,696.03284
260526.7,741.1391,696.73083
260554.23,742.9568,697.44934
260581.78,744.80414,698.18933
260609.31,746.6785,698.9507
260636.84,748.5808,699.73413
260664.38,750.51074,700.5401
260691.9,752.4679,701.36896
260719.45,754.45306,702.22186
260746.98,756.4636,703.0981
260774.52,758.5,703.9981
260802.05,760.5618,704.92316
260829.58,762.64844,705.87256
260857.11,764.75934,706.8476
260884.66,766.89484,707.84863
260912.19,769.05164,708.8748
260939.72,771.23083,709.9267
260967.25,773.43115,711.0054
260994.78,775.6516,712.1103
261022.31,777.89136,713.2416
261049.86,780.15106,714.40015
261077.39,782.4268,715.58484
261104.92,784.7192,716.79626
261132.45,787.02673,718.0342
261159.98,789.3482,719.2987
261187.53,791.6844,720.59045
261215.06,794.0308,721.90735
261242.6,796.3877,723.2502
261270.12,798.75397,724.6182
261297.66,801.12787,726.01227
261325.19,803.5086,727.43024
261352.73,805.8957,728.8738
261380.27,808.2851,730.3391
261407.8,810.677,731.828
261435.33,813.0697,733.33887
261462.86,815.4618,734.8714
261490.39,817.85187,736.4237
261517.94,820.23926,737.99677
261545.47,822.6203,739.5876
261573.0,824.99457,741.19586
261600.53,827.36084,742.82025
261628.06,829.71686,744.4603
261655.61,832.06305,746.1153
261683.14,834.39465,747.78217
261710.67,836.71185,749.4595
261738.2,839.01263,751.1476
261765.73,841.296,752.8446
261793.27,843.5602,754.5484
261820.81,845.80457,756.2591
261848.34,848.0254,757.9736
261875.88,850.2224,759.6905
261903.4,852.3938,761.40936
261930.94,854.5384,763.12836
261958.47,856.6545,764.8457
261986.02,858.7419,766.5605
262013.55,860.7966,768.27057
262041.08,862.8185,769.9751
262068.61,864.8061,771.6718
262096.14,866.75806,773.3601
262123.69,868.67395,775.04047
262151.22,870.55023,776.7084
262178.75,872.3866,778.3646
262206.28,874.1817,780.0068
262233.8,875.93427,781.63464
262261.34,877.6428,783.2475
262288.88,879.3062,784.84357
262316.4,880.92303,786.4222
262343.94,882.492,787.9826
262371.5,884.0137,789.5255
262399.03,885.48303,791.0477
262426.56,886.90094,792.5493
262454.1,888.26587,794.0298
262481.62,889.5768,795.4887
262509.16,890.83246,796.9254
262536.7,892.0315,798.3405
262564.22,893.17285,799.7319
262591.75,894.2554,801.1006
262619.28,895.27783,802.44635
262646.8,896.2391,803.7684
262674.38,897.13904,805.0685
262701.9,897.9745,806.34357
262729.44,898.74554,807.5944
262756.97,899.4509,808.8222
262784.5,900.0898,810.0255
262812.03,900.6612,811.2059
262839.56,901.1642,812.36304
262867.1,901.5978,813.4962
262894.62,901.9613,814.6066
262922.16,902.2539,815.6939
262949.7,902.475,816.75854
262977.22,902.62396,817.8008
263004.78,902.70044,818.8221
263032.3,902.70386,819.81995
263059.84,902.63403,820.7966
263087.38,902.49097,821.7517
263114.9,902.27466,822.6861
263142.44,901.98535,823.59973
263169.97,901.6234,824.49286
263197.5,901.18933,825.3666
263225.03,900.68396,826.2201
263252.56,900.10834,827.0549
263280.1,899.4635,827.8704
263307.66,898.75024,828.6685
263335.2,897.9717,829.4479
263362.72,897.1291,830.2093
263390.25,896.2245,830.95325
263417.78,895.26044,831.67993
263445.3,894.23956,832.3904
263472.84,893.1646,833.0844
263500.38,892.03894,833.76227
263527.9,890.8658,834.42474
263555.44,889.6486,835.07196
263582.97,888.3913,835.70416
263610.53,887.09625,836.32275
263638.06,885.7704,836.9261
263665.6,884.41644,837.5156
263693.12,883.03864,838.0916
263720.66,881.6414,838.6544
263748.2,880.229,839.20386
263775.72,878.8058,839.741
263803.25,877.37604,840.26575
263830.78,875.944,840.7784
263858.3,874.51373,841.2794
263885.84,873.08936,841.7689
263913.38,871.67474,842.2472
263940.94,870.272,842.71497
263968.47,868.88763,843.1717
263996.0,867.52356,843.6179
264023.53,866.1826,844.05396
264051.06,864.8677,844.4801
264078.6,863.58136,844.8967
264106.12,862.32587,845.30383
264133.66,861.10333,845.7017
264161.2,859.9154,846.0908
264188.72,858.7637,846.47095
264216.25,857.6494,846.8426
264243.8,856.5725,847.2064
264271.34,855.53613,847.5616
264298.88,854.5397,847.9091
264326.4,853.5835,848.24884
264353.94,852.6678,848.58093
264381.47,851.7926,848.90576
264409.0,850.9578,849.22345
264436.53,850.1631,849.53424
264464.06,849.408,849.83813
264491.6,848.6921,850.13544
264519.12,848.0146,850.42633
264546.7,847.3742,850.7112
264574.22,846.7715,850.98956
264601.75,846.20483,851.2621
264629.28,845.6733,851.5286
264656.8,845.17596,851.78955
264684.34,844.71185,852.0449
264711.88,844.27985,852.2948
264739.4,843.87897,852.53955
264766.94,843.5082,852.7792
264794.47,843.1664,853.0137
264822.0,842.8526,853.2433
264849.53,842.5657,853.46826
264877.1,842.3044,853.6888
264904.62,842.06824,853.9045
264932.16,841.856,854.1158
264959.7,841.6667,854.3228
264987.22,841.49927,854.52563
265014.75,841.3529,854.7243
265042.28,841.22656,854.919
265069.8,841.1195,855.1099
265097.34,841.0309,855.297
265124.88,840.9597,855.4803
265152.4,840.90533,855.66003
265179.97,840.86694,855.8365
265207.5,840.8439,856.0093
265235.03,840.83527,856.1787
265262.56,840.8406,856.3449
265290.1,840.85913,856.5079
265317.62,840.8902,856.6678
265345.16,840.9333,856.82465
265372.7,840.98773,856.9786
265400.22,841.053,857.12964
265427.75,841.12854,857.27783
265455.28,841.21387,857.42334
265482.8,841.30853,857.56616
265510.38,841.4121,857.7065
265537.9,841.5239,857.8442
265565.44,841.64374,857.9793
265592.97,841.77106,858.1121
265620.5,841.9055,858.24243
265648.03,842.04675,858.37054
265675.56,842.19434,858.49634
265703.1,842.3481,858.62006
265730.62,842.50745,858.7415
265758.16,842.6723,858.8609
265785.7,842.8422,858.9783
265813.25,843.0172,859.09375
265840.78,843.1965,859.20715
265868.3,843.38007,859.31866
265895.84,843.5677,859.42834
265923.38,843.7591,859.5362
265950.9,843.95404,859.6422
265978.44,844.1523,859.7466
266005.97,844.35364,859.84924
266033.5,844.558,859.9503
266061.03,844.76495,860.0497
266088.56,844.97455,860.1475
266116.12,845.18665,860.24396
266143.66,845.4007,860.33875
266171.2,845.6168,860.4321
266198.72,845.8348,860.524
266226.25,846.0544,860.61456
266253.78,846.2756,860.7037
266281.3,846.4982,860.7915
266308.84,846.72217,860.87805
266336.38,846.94727,860.96326
266363.9,847.1734,861.0473
266391.44,847.4005,861.13007
266418.97,847.62836,861.2117
266446.53,847.8572,861.2922
266474.06,848.08636,861.37146
266501.6,848.3161,861.4497
266529.12,848.54614,861.5268
266556.66,848.7766,861.60284
266584.2,849.00726,861.6778
266611.72,849.2381,861.7518
266639.25,849.469,861.82477
266666.78,849.6998,861.8968
266694.3,849.93066,861.96783
266721.84,850.1613,862.038
266749.4,850.392,862.1073
266776.94,850.6222,862.1756
266804.47,850.85205,862.2431
266832.0,851.0815,862.3097
266859.53,851.3105,862.3755
266887.06,851.53894,862.4404
266914.6,851.7669,862.5046
266942.12,851.9942,862.568
266969.66,852.22095,862.6306
266997.2,852.4469,862.69244
267024.72,852.6721,862.7536
267052.28,852.89685,862.814
267079.8,853.1205,862.8738
267107.34,853.3433,862.93274
267134.88,853.56525,862.9911
267162.4,853.78625,863.04877
267189.94,854.0063,863.1058
267217.47,854.22534,863.16223
267245.0,854.4434,863.21796
267272.53,854.66046,863.27313
267300.06,854.8764,863.3277
267327.6,855.0913,863.38165
267355.12,855.30505,863.43506
267382.7,855.51794,863.4879
267410.22,855.72943,863.5402
267437.75,855.93976,863.592
267465.28,856.1489,863.6431
267492.8,856.3569,863.69385
267520.34,856.56354,863.744
267547.88,856.76904,863.7937
267575.4,856.97327,863.84283
267602.94,857.1762,863.8916
267630.47,857.3779,863.9398
267658.0,857.57837,863.98755
267685.56,857.7777,864.0349
267713.1,857.9755,864.0818
267740.62,858.17206,864.1282
267768.16,858.36725,864.1742
267795.7,858.5611,864.2197
267823.22,858.75366,864.26483
267850.75,858.9448,864.30963
267878.28,859.1347,864.35394
267905.8,859.3232,864.3979
267933.34,859.5103,864.44147
267960.88,859.6961,864.4846
267988.44,859.8808,864.52747
268015.97,860.06384,864.5699
268043.5,860.2456,864.612
268071.03,860.4259,864.6537
268098.56,860.6049,864.69507
268126.1,860.78253,864.7361
268153.62,860.9588,864.7768
268181.16,861.1337,864.81714
268208.7,861.30725,864.8572
268236.22,861.47943,864.89685
268263.75,861.65027,864.9363
268291.28,861.81976,864.97534
268318.84,861.98804,865.01416
268346.38,862.15485,865.0527
268373.9,862.32025,865.0908
268401.44,862.4843,865.1287
268428.97,862.64703,865.1664
268456.5,862.8084,865.2037
268484.03,862.9685,865.2407
268511.56,863.12726,865.27747
268539.1,863.28467,865.314
268566.62,863.4408,865.3502
268594.16,863.5956,865.3862
268621.72,863.7492,865.422
268649.25,863.9014,865.45746
268676.78,864.0523,865.4927
268704.3,864.2019,865.5276
268731.84,864.3502,865.5624
268759.38,864.49725,865.5968
268786.9,864.64307,865.6311
268814.44,864.78754,865.6651
268841.97,864.93085,865.6989
268869.5,865.0729,865.7325
268897.03,865.2136,865.76575
268924.56,865.35315,865.79895
268952.12,865.49164,865.83185
268979.66,865.6287,865.8645
269007.2,865.7646,865.89703
269034.72,865.89923,865.92926
269062.25,866.0327,865.9613
269089.78,866.16504,865.99316
269117.3,866.2961,866.02484
269144.84,866.426,866.0563
269172.38,866.5548,866.0875
269199.9,866.68243,866.11865
269227.44,866.8089,866.1495
269255.0,866.9343,866.1802
269282.53,867.05853,866.2107
269310.06,867.1816,866.241
269337.6,867.3035,866.2712
269365.12,867.42444,866.3011
269392.66,867.5441,866.3309
269420.2,867.6628,866.3605
269447.72,867.78033,866.38995
269475.25,867.8968,866.4192
269502.78,868.0122,866.44824
269530.3,868.1266,866.4772
269557.88,868.24005,866.5059
269585.4,868.3523,866.5345
269612.94,868.4635,866.5629
269640.47,868.5737,866.5912
269668.0,868.6829,866.61926
269695.53,868.79114,866.6472
269723.06,868.8983,866.675
269750.6,869.0045,866.70264
269778.12,869.10974,866.7301
269805.66,869.214,866.7574
269833.2,869.31726,866.78455
269860.72,869.41956,866.8116
269888.28,869.521,866.8385
269915.8,869.62146,866.8652
269943.34,869.72095,866.8918
269970.88,869.81946,866.9182
269998.4,869.9172,866.94446
270025.94,870.0139,866.97064
270053.47,870.1097,866.99664
270081.0,870.20465,867.0225
270108.53,870.2987,867.0482
270136.06,870.39185,867.07385
270163.6,870.4842,867.0993
270191.16,870.57574,867.12463
270218.7,870.6664,867.14984
270246.22,870.7561,867.1749
270273.75,870.845,867.1998
270301.28,870.93304,867.2246
270328.8,871.02026,867.24927
270356.34,871.10675,867.2738
270383.88,871.1923,867.2983
270411.4,871.2772,867.3226
270438.94,871.3612,867.34674
270466.47,871.44446,867.3707
270494.03,871.52704,867.3947
270521.56,871.60876,867.4185
270549.1,871.6897,867.44214
270576.62,871.7699,867.4657
270604.16,871.84924,867.48914
270631.7,871.928,867.5125
270659.22,872.00586,867.53564
270686.75,872.0831,867.5588
270714.28,872.15967,867.58167
270741.8,872.2354,867.60455
270769.34,872.31055,867.62726
270796.88,872.3849,867.6499
270824.44,872.4587,867.6724
270851.97,872.5317,867.6948
270879.5,872.604,867.7171
270907.03,872.6756,867.73926
270934.56,872.7466,867.76135
270962.1,872.8169,867.78326
270989.62,872.88654,867.8051
271017.16,872.95557,867.8269
271044.7,873.0239,867.8485
271072.22,873.0917,867.87
271099.75,873.15875,867.8914
271127.3,873.22534,867.9128
271154.84,873.2912,867.93396
271182.38,873.35645,867.9551
271209.9,873.42114,867.976
271237.44,873.48517,867.99695
271264.97,873.54865,868.0177
271292.5,873.6115,868.0384
271320.03,873.67377,868.05896
271347.56,873.73553,868.07947
271375.1,873.79663,868.09985
271402.62,873.85724,868.1201
271430.2,873.9173,868.1403
271457.72,873.9768,868.1604
271485.25,874.0357,868.18036
271512.78,874.0941,868.20026
271540.3,874.152,868.2201
271567.84,874.2092,868.23975
271595.38,874.26605,868.25934
271622.9,874.3223,868.2789
271650.44,874.37805,868.2983
271677.97,874.4333,868.31757
271705.5,874.48804,868.3368
271733.03,874.5423,868.35596
271760.6,874.59607,868.375
271788.12,874.6493,868.3939
271815.66,874.7021,868.4128
271843.2,874.7544,868.4315
271870.72,874.80615,868.4502
271898.25,874.85754,868.46875
271925.78,874.9084,868.4873
271953.3,874.9588,868.5057
271980.84,875.0088,868.5239
272008.38,875.0583,868.5422
272035.9,875.10736,868.5603
272063.47,875.156,868.5784
272091.0,875.2042,868.5963
272118.53,875.25195,868.6142
272146.06,875.29926,868.632
272173.6,875.3461,868.64966
272201.12,875.3926,868.6673
272228.66,875.43866,868.6849
272256.2,875.4843,868.7023
272283.72,875.52954,868.71967
272311.25,875.57434,868.73694
272338.78,875.6188,868.7541
272366.3,875.66284,868.77124
272393.88,875.70654,868.78827
272421.4,875.74976,868.80524
272448.94,875.7926,868.8221
272476.47,875.8351,868.83887
272504.0,875.87726,868.8556
272531.53,875.919,868.8722
272559.06,875.9603,868.88873
272586.6,876.00134,868.9052
272614.12,876.042,868.92163
272641.66,876.0823,868.93787
272669.2,876.1222,868.9541
272696.75,876.1618,868.9703
272724.28,876.20105,868.9864
272751.8,876.24,869.0024
272779.34,876.2785,869.0183
272806.88,876.3168,869.0341
272834.4,876.3546,869.0499
272861.94,876.39215,869.0656
272889.47,876.4294,869.08124
272917.0,876.4663,869.0968
272944.53,876.50287,869.11224
272972.06,876.5391,869.1276
272999.62,876.5752,869.143
273027.16,876.6108,869.1582
273054.7,876.6461,869.1734
273082.22,876.68115,869.18854
273109.75,876.7159,869.20355
273137.28,876.75037,869.2185
273164.8,876.7845,869.2334
273192.34,876.8183,869.2482
273219.88,876.85187,869.263
273247.4,876.8852,869.27765
273274.94,876.91815,869.2923
273302.47,876.95087,869.3069
273330.03,876.98334,869.32135
273357.56,877.0155,869.3357
273385.1,877.0474,869.3501
273412.62,877.079,869.3644
273440.16,877.11035,869.37854
273467.7,877.1415,869.3927
273495.22,877.17224,869.4068
273522.75,877.2028,869.4208
273550.28,877.23315,869.43475
273577.8,877.26324,869.4486
273605.34,877.293,869.46246
273632.9,877.32263,869.4762
273660.44,877.3519,869.48987
273687.97,877.381,869.5035
273715.5,877.40985,869.517
273743.03,877.4385,869.5306
273770.56,877.4668,869.544
273798.1,877.49493,869.5573
273825.62,877.5228,869.5707
273853.16,877.55054,869.58386
273880.7,877.57794,869.59705
273908.22,877.60516,869.61017
273935.78,877.6322,869.6233
273963.3,877.65894,869.6362
273990.84,877.6855,869.64923
274018.38,877.71185,869.6621
274045.9,877.738,869.6749
274073.44,877.7639,869.6877
274100.97,877.7896,869.7004
274128.5,877.8151,869.7131
274156.03,877.84045,869.72565
274183.56,877.86554,869.73816
274211.1,877.8904,869.7507
274238.62,877.9151,869.76306
274266.2,877.93964,869.77545
274293.72,877.9639,869.7878
274321.25,877.98804,869.80005
274348.78,878.01196,869.81226
274376.3,878.0357,869.8244
274403.84,878.0592,869.8365
274431.38,878.0826,869.8485
274458.9,878.1058,869.86053
274486.44,878.1288,869.87244
274513.97,878.1516,869.88434
274541.5,878.1742,869.8961
274569.06,878.1967,869.9079
274596.6,878.219,869.9196
274624.12,878.2411,869.9313
274651.66,878.26306,869.94293
274679.2,878.28485,869.95447
274706.72,878.3064,869.966
274734.25,878.3279,869.9775
274761.78,878.3491,869.9889
274789.3,878.37024,870.00024
274816.84,878.3912,870.0116
274844.38,878.412,870.0228
274871.94,878.4327,870.03406
274899.47,878.4532,870.0452
274927.0,878.47345,870.0564
274954.53,878.49365,870.06744
274982.06,878.5137,870.0785
275009.6,878.53357,870.0894
275037.12,878.5532,870.1004
275064.66,878.5728,870.11127
275092.2,878.5923,870.12213
275119.72,878.6115,870.13293
275147.25,878.6307,870.1437
275174.78,878.64966,870.15436
275202.34,878.6685,870.16504
275229.88,878.68726,870.17566
275257.4,878.7059,870.1862
275284.94,878.7243,870.1968
275312.47,878.7426,870.2073
275340.0,878.7608,870.2177
275367.53,878.7788,870.2281
275395.06,878.79675,870.23846
275422.6,878.8146,870.2488
275450.12,878.83215,870.25903
275477.66,878.84973,870.2693
275505.22,878.8671,870.2795
275532.75,878.8844,870.2896
275560.28,878.90155,870.29974
275587.8,878.9186,870.3098
275615.34,878.9355,870.3198
275642.88,878.95233,870.32983
275670.4,878.969,870.3397
275697.94,878.9856,870.3497
275725.47,879.002,870.3595
275753.0,879.0183,870.3694
275780.53,879.03455,870.37915
275808.06,879.05066,870.3889
275835.62,879.06665,870.3986
275863.16,879.0825,870.4083
275890.7,879.09827,870.41797
275918.22,879.11395,870.42755
275945.75,879.1295,870.43713
